mutant serotonin 005 H2O2 0.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,10627,E,,10627,254.2663728,10624,10631,9,1,4,,,21777,-635.4555058,4,21610,285.1778564,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10791,R,,10791,660.5311277,10790,10792,4,-1,3,,,22089,-680.0665019,4,21935,397.4010315,16,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10946,E,,10946,197.1275236,10944,10949,7,1,4,,,22918,-776.8234889,4,22749,420.8161316,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11100,R,,11100,704.4758228,11098,11101,5,-1,3,,,23659,-670.4673021,4,23477,139.6437683,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11916,E,,11916,204.2705934,11914,11920,8,1,4,,,24063,-828.3382333,5,23888,226.084549,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12099,R,,12099,986.9941506,12097,12101,6,-1,3,,,24402,-679.8135514,4,24244,160.7497406,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12292,E,,12292,293.2327185,12289,12296,9,1,4,,,24725,-607.7650553,4,24564,232.3041687,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12467,R,,12467,804.7366132,12465,12468,5,-1,3,,,25048,-614.5544517,4,24886,249.6256256,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12914,E,,12914,293.4889924,12911,12919,10,1,4,,,26097,-716.9774203,4,25925,285.2726746,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13077,R,,13077,803.7815812,13076,13078,4,-1,3,,,26773,-1045.586714,5,26593,214.5623016,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13279,E,,13279,189.2787787,13276,13284,10,1,4,,,27317,-722.9623187,5,27140,140.8462677,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13448,R,,13448,718.7641195,13447,13450,5,-1,3,,,29492,-758.660152,5,29266,166.6445313,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13986,E,,13986,182.8348265,13984,13990,8,1,4,,,29743,-650.2055171,5,29656,52.42331696,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,14149,R,,14149,989.9590762,14147,14151,6,-1,3,,,30563,-979.5410659,7,30352,117.900383,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,14336,E,,14336,293.9045983,14333,14340,9,1,4,,,31240,-1196.539173,7,31047,126.6908493,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,14497,R,,14497,793.0236041,14495,14498,5,-1,3,,,32221,-1097.260835,5,32023,172.4232483,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,14685,E,,14685,244.8911681,14683,14689,8,1,4,,,32650,-824.2247818,5,32448,196.1949921,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,14845,R,,14845,842.0042862,14843,14846,5,-1,3,,,33749,-1059.69054,5,33535,265.1299438,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15024,E,,15024,122.0667054,15022,15027,7,1,4,,,34224,-908.9373423,5,34009,256.7481384,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15190,R,,15190,684.1361454,15188,15191,5,-1,3,,,34633,-728.814055,5,34431,213.9675598,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16059,E,,16059,176.7812009,16058,16062,6,1,4,,,35756,-1121.983033,5,35551,140.5574646,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16243,R,,16243,977.8270538,16241,16244,5,-1,3,,,36147,-872.3582506,5,35945,288.7080688,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16401,E,,16401,74.40763527,16400,16403,5,1,4,,,36500,-870.7370783,6,36317,165.4312592,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16571,R,,16571,790.6827844,16569,16572,5,-1,3,,,37355,-1042.419411,5,37159,128.4028473,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16738,E,,16738,178.8084647,16736,16741,7,1,4,,,37727,-908.5932684,5,37534,242.8336029,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16914,R,,16914,666.0066555,16912,16915,5,-1,3,,,38131,-685.9658232,4,37945,143.7801971,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,17068,E,,17068,154.1103437,17066,17071,7,1,4,,,38449,-652.4938459,4,38282,192.5379791,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,17225,R,,17225,768.6423575,17223,17226,5,-1,3,,,38777,-612.6243602,4,38614,302.1533813,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,17391,E,,17391,234.4911256,17389,17395,8,1,4,,,39594,-938.1962652,5,39418,161.1481934,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
