WT serotonin control 1.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,106106,E,,106106,146.7481558,106092,106123,33,1,4,,,120932,-702.9149069,27,120771,90.81629944,19,0,0,0,120758,55.24458694,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,106266,R,,106266,656.0093971,106256,106271,17,-1,3,,,121261,-709.162246,20,121100,132.0817871,28,0,0,0,121086,45.946064,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,106274,r,,106274,23.46913595,106272,106277,7,-1,5,,,121276,-8.510250776,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,106404,E,,106404,165.3056512,106381,106419,40,1,4,,,121588,-771.5476115,30,121427,142.6089935,29,0,0,0,121413,50.84299088,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,106564,R,,106564,587.6678338,106555,106571,18,-1,3,,,121909,-749.5531242,18,121748,122.2878113,32,0,0,0,121728,45.37828827,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,106705,e,,106705,42.10990284,106700,106708,10,1,6,,,122241,-747.0705276,26,122079,260.8290405,43,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,106718,E,,106718,145.3697645,106709,106737,30,1,4,,,122562,-717.6633963,24,122401,132.1286469,30,0,0,0,122376,57.18938828,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,106866,R,,106866,0.841754613,106866,106866,2,,3,,,122915,-726.22596,18,122751,149.7327576,51,0,0,0,122702,59.91395187,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,106876,R,,106876,665.3201166,106868,106893,27,-1,3,,,123233,-727.6865126,22,123074,132.7872162,24,0,0,0,123060,100.3877411,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,107084,E,,107084,186.5764466,107067,107098,33,1,4,,,123536,-643.1898065,25,123376,132.3096619,27,0,0,0,123365,86.32221985,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
